Mass	C	H	O	N	C13	S	P	Na	El_comp	Class	NeutralMass	Error_ppm	Candidates	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	CS13	C14	C15	C16	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
119.67794	0	0	0	0	0	0	0	0		None	120.6852165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1035645.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.685276	0	0	0	0	0	0	0	0		None	120.6925525	0	0	0	0	1047101.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.715973	0	0	0	0	0	0	0	0		None	120.7232495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1106353.5	0	0	0	0	0	0	0
119.728981	0	0	0	0	0	0	0	0		None	120.7362575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052362.3	0	0	0	0	0	0	0
119.731998	0	0	0	0	0	0	0	0		None	120.7392745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036924.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.750374	0	0	0	0	0	0	0	0		None	120.7576505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1063195.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.751208	0	0	0	0	0	0	0	0		None	120.7584845	0	0	0	0	0	1227135.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.769189	0	0	0	0	0	0	0	0		None	120.7764655	0	0	0	0	0	0	0	1051981.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.795823	0	0	0	0	0	0	0	0		None	120.8030995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1134277.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.801464	0	0	0	0	0	0	0	0		None	120.8087405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039121.9	0	0	0	0	0
119.808541	0	0	0	0	0	0	0	0		None	120.8158175	0	0	1054510.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.810893	0	0	0	0	0	0	0	0		None	120.8181695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097663	0
119.832899	0	0	0	0	0	0	0	0		None	120.8401755	0	0	1277936.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.842365	0	0	0	0	0	0	0	0		None	120.8496415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089473.3	0	0	0	0	0	0	0	0	0	0	0	0	0
119.843017	0	0	0	0	0	0	0	0		None	120.8502935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060444.4
119.857445	0	0	0	0	0	0	0	0		None	120.8647215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1048221.1	0	0	0	0	0	0	0	0
119.865424	0	0	0	0	0	0	0	0		None	120.8727005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037939.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.884657	0	0	0	0	0	0	0	0		None	120.8919335	0	0	0	0	0	0	0	0	0	1034600.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.888846	0	0	0	0	0	0	0	0		None	120.8961225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122767.4
119.890929	0	0	0	0	0	0	0	0		None	120.8982055	0	0	0	0	0	1160672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.8963325	0	0	0	0	0	0	0	0		None	120.903609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046335.5	0	1056187.6	0	0	0	0	0	0
119.898254	0	0	0	0	0	0	0	0		None	120.9055305	0	0	0	0	0	0	0	0	0	0	1059376.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.904688	0	0	0	0	0	0	0	0		None	120.9119645	0	0	1133476.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.922372	0	0	0	0	0	0	0	0		None	120.9296485	0	0	0	0	0	0	0	0	0	1046594.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.928117	0	0	0	0	0	0	0	0		None	120.9353935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155294.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.933297	0	0	0	0	0	0	0	0		None	120.9405735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060641.9	0	0	0	0	0	0	0	0
119.947442	0	0	0	0	0	0	0	0		None	120.9547185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036307.8	0	0	0	0	0	0	0	0	0	0	0	0
119.948679	0	0	0	0	0	0	0	0		None	120.9559555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095913.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.958534	0	0	0	0	0	0	0	0		None	120.9658105	0	0	0	0	1065765.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119.978019	0	0	0	0	0	0	0	0		None	120.9852955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049308.5	0	0	0
119.990586	0	0	0	0	0	0	0	0		None	120.9978625	0	0	0	0	0	0	0	0	0	0	0	0	1049240.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.006943	0	0	0	0	0	0	0	0		None	121.0142195	0	0	0	0	0	1134703.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.035214	0	0	0	0	0	0	0	0		None	121.0424905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1071709.1	0	0	0	0	0	0	0	0	0	0	0	0	0
120.051652	0	0	0	0	0	0	0	0		None	121.0589285	0	0	0	0	0	0	0	0	0	0	0	1058204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.054508	0	0	0	0	0	0	0	0		None	121.0617845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095638.4	0	0	0	0	0	0	0	0	0	0	0	0	0
120.062084	0	0	0	0	0	0	0	0		None	121.0693605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039837.8	0	0	0	0	0	0
120.065602	0	0	0	0	0	0	0	0		None	121.0728785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113160.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.096729	0	0	0	0	0	0	0	0		None	121.1040055	0	0	0	1042183.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.098399	0	0	0	0	0	0	0	0		None	121.1056755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.113915	0	0	0	0	0	0	0	0		None	121.1211915	0	0	0	0	0	0	0	1031507.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.114075	0	0	0	0	0	0	0	0		None	121.1213515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1098382.3
120.118638	0	0	0	0	0	0	0	0		None	121.1259145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.130577	0	0	0	0	0	0	0	0		None	121.1378535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1063163.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.136337	0	0	0	0	0	0	0	0		None	121.1436135	0	0	0	0	1058625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.146313	0	0	0	0	0	0	0	0		None	121.1535895	0	0	0	0	0	0	0	0	0	1123800.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.182273	0	0	0	0	0	0	0	0		None	121.1895495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085705.9	0	0	0
120.201312	0	0	0	0	0	0	0	0		None	121.2085885	0	0	0	0	0	0	0	0	0	0	1081828.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.204091	0	0	0	0	0	0	0	0		None	121.2113675	0	0	1070632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.228059	0	0	0	0	0	0	0	0		None	121.2353355	0	0	0	0	0	0	0	0	0	1042494.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.233268	0	0	0	0	0	0	0	0		None	121.2405445	0	0	0	0	0	0	0	1100355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.2411755	0	0	0	0	0	0	0	0		None	121.248452	0	0	0	0	0	0	0	0	1154571.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.262927	0	0	0	0	0	0	0	0		None	121.2702035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1142031.9	0	0	0	0	0	0	0	0	0
120.264808	0	0	0	0	0	0	0	0		None	121.2720845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133406.3	0	0	0	0	0
120.273762	0	0	0	0	0	0	0	0		None	121.2810385	0	0	0	0	0	0	0	0	0	1109369.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.281729	0	0	0	0	0	0	0	0		None	121.2890055	0	0	0	0	0	1040873.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.285407	0	0	0	0	0	0	0	0		None	121.2926835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087305.1	0	0	0	0	0	0	0	0
120.289348	0	0	0	0	0	0	0	0		None	121.2966245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031665.8	0	0	0	0	0	0	0	0	0	0	0	0
120.295596	0	0	0	0	0	0	0	0		None	121.3028725	0	0	0	0	0	0	0	0	0	1044954.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.299605	0	0	0	0	0	0	0	0		None	121.3068815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.306146	0	0	0	0	0	0	0	0		None	121.3134225	0	0	0	0	0	0	0	0	0	0	1059916.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.306396	0	0	0	0	0	0	0	0		None	121.3136725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1098423.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.316926	0	0	0	0	0	0	0	0		None	121.3242025	0	0	0	0	0	0	0	0	0	0	0	0	1035511.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.319969	0	0	0	0	0	0	0	0		None	121.3272455	0	0	0	0	1156181.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.326867	0	0	0	0	0	0	0	0		None	121.3341435	0	0	0	0	0	0	0	0	0	0	0	0	0	1046511.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.336083	0	0	0	0	0	0	0	0		None	121.3433595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031113.4	0
120.336713	0	0	0	0	0	0	0	0		None	121.3439895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1112452.6	0	0	0
120.337	0	0	0	0	0	0	0	0		None	121.3442765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155169.1	0	0	0	0	0	0	0
120.351221	0	0	0	0	0	0	0	0		None	121.3584975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056286	0	0	0	0	0	0	0	0	0	0	0	0
120.352016	0	0	0	0	0	0	0	0		None	121.3592925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049943.1	0	0	0	0
120.363711	0	0	0	0	0	0	0	0		None	121.3709875	0	0	0	0	0	0	0	1067595.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.376749	0	0	0	0	0	0	0	0		None	121.3840255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.385365	0	0	0	0	0	0	0	0		None	121.3926415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039155.1	0	0	0	0	0	0
120.389727	0	0	0	0	0	0	0	0		None	121.3970035	0	0	1064564.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.39439	0	0	0	0	0	0	0	0		None	121.4016665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077809	0	0	0	0	0	0	0	0	0	0	0	0
120.399605	0	0	0	0	0	0	0	0		None	121.4068815	0	0	0	0	0	0	0	0	0	1083713.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.41731	0	0	0	0	0	0	0	0		None	121.4245865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053917.4	0	0	0	0	0	0
120.422296	0	0	0	0	0	0	0	0		None	121.4295725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1076439.5	0
120.43215	0	0	0	0	0	0	0	0		None	121.4394265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032874.8	0	0	0	0	0	0	0	0	0	0	0
120.432441	0	0	0	0	0	0	0	0		None	121.4397175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.437161	0	0	0	0	0	0	0	0		None	121.4444375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1838748.3	0	0
120.441543	0	0	0	0	0	0	0	0		None	121.4488195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033927	0	0	0	0	0	0
120.446609	0	0	0	0	0	0	0	0		None	121.4538855	0	0	0	0	0	0	0	0	1172554.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.457033	0	0	0	0	0	0	0	0		None	121.4643095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1080880.1	0	0	0	0	0	0
120.457335	0	0	0	0	0	0	0	0		None	121.4646115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033685.5	0	0	0	0	0	0	0	0	0	0	0	0
120.458832	0	0	0	0	0	0	0	0		None	121.4661085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1088651.4	0	0	0	0	0
120.468306	0	0	0	0	0	0	0	0		None	121.4755825	0	0	0	0	0	0	0	1073603.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.469609	0	0	0	0	0	0	0	0		None	121.4768855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1054264	0	0	0	0
120.47186	0	0	0	0	0	0	0	0		None	121.4791365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.478729	0	0	0	0	0	0	0	0		None	121.4860055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1142433.6	0	0	0	0	0	0
120.480943	0	0	0	0	0	0	0	0		None	121.4882195	0	0	0	0	0	0	1194410.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.487017	0	0	0	0	0	0	0	0		None	121.4942935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057397.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.50424	0	0	0	0	0	0	0	0		None	121.5115165	0	0	0	0	0	0	0	0	1175366.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.522616	0	0	0	0	0	0	0	0		None	121.5298925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1112427.4	0	0	0	0	0	0	0	0	0	0
120.529907	0	0	0	0	0	0	0	0		None	121.5371835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099517.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.542817	0	0	0	0	0	0	0	0		None	121.5500935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049468.9	0	0	0	0	0	0	0	0	0	0
120.549972	0	0	0	0	0	0	0	0		None	121.5572485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038286.1
120.553428	0	0	0	0	0	0	0	0		None	121.5607045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126409.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.569014	0	0	0	0	0	0	0	0		None	121.5762905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.60766	0	0	0	0	0	0	0	0		None	121.6149365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1075980.6	0	0	0	0	0	0	0	0
120.620374	0	0	0	0	0	0	0	0		None	121.6276505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1106675	0	0	0	0	0	0	0	0	0
120.62343	0	0	0	0	0	0	0	0		None	121.6307065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1270980.1	0	0	0	0	0	0
120.629878	0	0	0	0	0	0	0	0		None	121.6371545	0	0	0	0	0	0	0	0	0	0	0	1077534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.646366	0	0	0	0	0	0	0	0		None	121.6536425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1160355.3	0	0	0	0	0	0	0	0	0	0	0	0
120.650993	0	0	0	0	0	0	0	0		None	121.6582695	0	0	0	0	0	0	0	1086328.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.65164	0	0	0	0	0	0	0	0		None	121.6589165	0	0	0	0	0	0	0	1102952.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.663165	0	0	0	0	0	0	0	0		None	121.6704415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1048514.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.671157	0	0	0	0	0	0	0	0		None	121.6784335	0	0	0	0	0	0	0	0	0	0	0	1056633.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.675603	0	0	0	0	0	0	0	0		None	121.6828795	0	0	0	0	0	0	0	0	0	0	0	1113721.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.685196	0	0	0	0	0	0	0	0		None	121.6924725	0	0	0	0	0	0	0	0	0	0	0	0	0	1043610.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.687989	0	0	0	0	0	0	0	0		None	121.6952655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1185146.9	0	0	0	0	0	0	0
120.689494	0	0	0	0	0	0	0	0		None	121.6967705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1034614.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.691707	0	0	0	0	0	0	0	0		None	121.6989835	0	0	0	0	0	0	0	0	0	0	0	1060091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.696951	0	0	0	0	0	0	0	0		None	121.7042275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038553.3	0	0
120.701112	0	0	0	0	0	0	0	0		None	121.7083885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1041500.8	0	0	0	0	0
120.701649	0	0	0	0	0	0	0	0		None	121.7089255	0	0	0	0	0	0	0	0	0	0	0	1076395.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.71785	0	0	0	0	0	0	0	0		None	121.7251265	0	0	0	0	0	1039536.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.757664	0	0	0	0	0	0	0	0		None	121.7649405	0	0	0	0	0	0	0	0	0	1039931.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.762218	0	0	0	0	0	0	0	0		None	121.7694945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1040615.9	0	0	0	0	0	0	0	0	0	0	0	0	0
120.7672415	0	0	0	0	0	0	0	0		None	121.774518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045854.9	0	1093935.9	0	0	0	0
120.772327	0	0	0	0	0	0	0	0		None	121.7796035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1034130.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.780374	0	0	0	0	0	0	0	0		None	121.7876505	0	0	0	0	1038647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.798007	0	0	0	0	0	0	0	0		None	121.8052835	0	0	0	0	0	0	0	1230372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.800567	0	0	0	0	0	0	0	0		None	121.8078435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086251.6	0	0	0	0	0	0	0
120.827752	0	0	0	0	0	0	0	0		None	121.8350285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102827.6	0	0	0	0	0	0
120.833397	0	0	0	0	0	0	0	0		None	121.8406735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1114531.5	0	0	0	0	0	0	0	0	0	0
120.844589	0	0	0	0	0	0	0	0		None	121.8518655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110667.3	0	0	0
120.845657	0	0	0	0	0	0	0	0		None	121.8529335	0	0	1169063.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.856531	0	0	0	0	0	0	0	0		None	121.8638075	0	0	0	0	0	1035203.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.857599	0	0	0	0	0	0	0	0		None	121.8648755	0	0	0	0	0	1062627.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.862862	0	0	0	0	0	0	0	0		None	121.8701385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.872389	0	0	0	0	0	0	0	0		None	121.8796655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.876869	0	0	0	0	0	0	0	0		None	121.8841455	0	0	0	0	0	0	0	0	0	1045845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120.878523	0	0	0	0	0	0	0	0		None	121.8857995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085213.3	0	0	0	0	0	0	0	0	0	0	0	0
120.90449	0	0	0	0	0	0	0	0		None	121.9117665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059313.6	0	0	0	0	0	0
120.906356	0	0	0	0	0	0	0	0		None	121.9136325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090475.6	0	0	0	0
120.925809	0	0	0	0	0	0	0	0		None	121.9330855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1120259.3	0	0	0	0	0	0
120.927872	0	0	0	0	0	0	0	0		None	121.9351485	0	0	0	0	0	0	0	0	0	0	0	1036942.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
